"freq","word6","word5","word4","word3","word2","word1"
166666,"it","get","to","wait","not","ca"
166666,"the","what","see","to","wait","cannot"
166666,"the","time","any","at","removal","or"
166666,"u","love","i","me","follow","please"
166666,"had","have","i","time","first","the"
166666,"was","it","time","same","the","at"
166666,"into","get","to","want","not","do"
166666,"us","of","one","every","and","each"
166666,"am","i","excited","so","am","i"
166666,"have","i","excited","so","am","i"
166666,"how","know","to","like","would","i"
166666,"and","weeks","of","couple","a","in"
166666,"largest","is","world","the","of","one"
166666,"and","season","the","of","rest","the"
164705,"i","day","the","of","end","the"
164179,"i","what","sure","not","am","i"
163636,"doing","am","i","what","is","that"
162162,"this","about","think","you","do","what"
162162,"day","great","a","having","are","you"
162162,"week","great","a","having","are","you"
161616,"this","of","part","a","be","to"
161290,"before","go","to","way","long","a"
161290,"but","go","to","way","long","a"
161290,"a","be","to","want","you","if"
161290,"have","i","things","the","of","one"
161290,"can","i","way","no","is","there"
161290,"could","i","way","no","is","there"
161290,"world","the","of","rest","the","to"
161290,"to","first","the","of","one","was"
160714,"it","if","sure","not","am","i"
160000,"it","if","know","not","do","i"
160000,"a","is","it","think","not","do"
160000,"get","to","way","a","find","to"
160000,"am","i","how","know","not","do"
160000,"that","one","only","the","am","i"
160000,"be","would","i","thought","never","i"
160000,"for","time","first","the","was","it"
160000,"people","of","lot","a","were","there"
160000,"is","do","to","want","i","what"
160000,"it","what","know","not","do","you"
159420,"have","you","if","know","us","let"
159235,"a","in","time","first","the","for"
157894,"am","i","follow","the","for","thanks"
157894,"here","on","been","not","have","i"
157894,"in","on","been","not","have","i"
156250,"my","get","to","wait","cannot","i"
156250,"i","if","care","not","do","i"
156250,"mothers","the","all","to","day","is"
156250,"my","with","do","to","what","know"
156250,"themselves","with","do","to","what","know"
156250,"i","that","things","the","of","one"
156250,"year","the","of","course","the","over"
156250,"i","mean","i","what","know","you"
156028,"will","i","think","not","do","i"
155555,"am","i","sure","pretty","am","i"
155555,"there","you","seeing","to","forward","looking"
153846,"a","see","to","like","would","i"
153846,"the","see","to","like","would","i"
153846,"your","hear","to","love","would","i"
153846,"time","the","have","not","do","i"
153846,"the","with","love","in","fell","i"
153846,"do","or","me","just","it","is"
153846,"does","or","me","just","it","is"
153846,"i","thing","good","a","is","that"
153846,"that","think","not","do","i","and"
153846,"new","a","on","working","am","i"
153846,"it","how","idea","no","have","i"
153846,"hospital","the","of","out","and","in"
153846,"work","of","lot","a","was","it"
153846,"and","are","you","who","know","you"
153846,"i","are","you","who","know","you"
152777,"weekend","great","a","have","you","hope"
151515,"will","i","if","know","not","do"
151515,"free","a","win","to","chance","a"
151515,"last","i","since","while","a","been"
151515,"of","states","united","the","of","president"
151515,"and","road","the","of","side","the"
148936,"post","this","of","end","the","at"
148148,"i","ago","weeks","of","couple","a"
148148,"get","to","try","to","going","am"
148148,"make","to","try","to","going","am"
148148,"the","that","fact","the","to","due"
148148,"sleep","to","go","to","need","i"
148148,"my","for","not","was","it","if"
148148,"awesome","an","be","to","going","is"
148148,"some","have","to","nice","is","it"
148148,"get","to","time","the","is","now"
148148,"love","i","reasons","the","of","one"
148148,"and","over","and","over","and","over"
148148,"again","same","the","be","never","will"
147058,"nice","be","would","it","thought","i"
147058,"i","words","kind","the","for","thanks"
147058,"that","time","first","the","is","this"
146341,"have","to","going","am","i","that"
145454,"i","up","heads","the","for","thanks"
143274,"be","to","want","not","do","i"
142857,"in","be","to","going","are","we"
142857,"why","know","not","do","i","and"
142857,"that","is","say","can","i","all"
142857,"if","sure","not","am","i","but"
142857,"a","is","it","think","i","but"
142857,"am","i","why","know","not","do"
142857,"they","what","care","not","do","i"
142857,"able","be","to","like","would","i"
142857,"be","to","want","not","do","we"
142857,"my","in","on","going","is","what"
142857,"season","the","of","start","the","at"
142857,"am","i","day","the","of","end"
142857,"think","i","day","the","of","end"
142857,"my","miss","to","going","am","i"
142857,"a","have","not","may","or","may"
142857,"favorites","my","of","one","is","this"
142857,"favourite","my","of","one","is","this"
142857,"is","what","out","figure","to","trying"
142857,"be","to","going","you","are","what"
142857,"a","do","to","going","are","you"
142857,"something","do","to","going","are","you"
141843,"can","i","think","not","do","i"
140845,"best","the","of","one","is","it"
140562,"good","a","be","to","going","is"
140449,"i","what","know","not","do","i"
139534,"on","you","have","to","love","would"
138888,"good","a","having","are","you","hope"
138888,"that","one","only","the","not","am"
138888,"some","get","to","trying","am","i"
138888,"long","a","be","gonna","is","it"
138888,"the","to","go","to","want","not"
137931,"i","kid","a","was","i","when"
137931,"what","sure","not","am","i","and"
137931,"that","mean","not","does","that","but"
137931,"i","it","of","think","to","come"
137931,"see","to","get","not","did","i"
137931,"it","but","know","not","do","i"
137931,"will","you","think","not","do","i"
137931,"them","share","would","i","thought","i"
137931,"there","to","go","to","want","i"
137931,"see","to","nice","be","would","it"
137254,"you","see","to","wait","cannot","i"
136363,"you","see","to","love","would","i"
136363,"time","great","a","had","you","hope"
136363,"have","i","sure","not","am","i"
136363,"i","life","my","of","rest","the"
136363,"lose","to","like","is","it","what"
135593,"season","the","of","beginning","the","at"
135593,"year","the","of","beginning","the","at"
135338,"your","for","much","so","you","thank"
135135,"and","is","it","what","is","it"
135135,"it","of","think","you","do","what"
135135,"this","of","think","you","do","what"
134831,"my","to","day","is","mother","happy"
134328,"her","of","proud","so","am","i"
134228,"be","to","have","not","do","you"
133333,"will","it","think","not","do","i"
133333,"to","night","the","of","middle","the"
133333,"best","the","of","one","was","it"
133333,"at","you","seeing","to","forward","looking"
133333,"and","time","long","very","a","for"
133333,"and","ever","time","first","the","for"
133333,"i","ever","time","first","the","for"
133333,"now","bed","to","going","am","i"
133333,"her","for","excited","so","am","i"
133333,"am","i","glad","so","am","i"
133333,"for","day","beautiful","a","is","it"
133333,"faves","time","all","my","of","one"
133333,"not","have","who","you","of","those"
131578,"anything","do","to","want","not","do"
131578,"it","do","to","want","not","do"
131578,"this","do","to","want","not","do"
131578,"bed","to","go","to","have","i"
131578,"be","to","going","not","are","we"
130434,"are","you","if","know","us","let"
130434,"to","how","sure","not","am","i"
130434,"a","on","working","been","have","i"
130434,"the","be","to","going","not","is"
129032,"i","year","the","of","end","the"
129032,"any","have","not","do","i","but"
129032,"find","will","you","sure","am","i"
129032,"have","will","you","sure","am","i"
129032,"happy","be","to","want","you","if"
129032,"wonderful","the","all","to","day","mothers"
129032,"aisle","the","of","sides","both","on"
129032,"ball","the","of","sides","both","on"
129032,"love","i","things","the","of","one"
129032,"miss","i","things","the","of","one"
129032,"worry","to","need","no","is","there"
129032,"will","i","way","no","is","there"
128834,"it","to","forward","looking","am","i"
128205,"and","do","i","as","much","as"
128205,"wonderful","a","having","is","everyone","hope"
128205,"there","you","seeing","to","forward","look"
128000,"day","the","of","end","the","by"
127450,"the","see","to","wait","cannot","i"
127388,"years","in","time","first","the","for"
127272,"on","you","see","to","wait","cannot"
126666,"you","if","know","not","do","i"
125000,"find","to","able","been","not","have"
125000,"get","to","able","been","not","have"
125000,"it","time","same","the","at","but"
125000,"of","half","a","and","hour","an"
125000,"and","think","you","what","know","me"
125000,"you","where","know","not","do","i"
125000,"was","i","say","to","have","i"
125000,"a","have","could","i","wish","i"
125000,"do","to","going","am","i","if"
125000,"it","with","do","to","what","know"
125000,"last","the","of","course","the","over"
125000,"next","the","of","course","the","over"
125000,"for","out","came","who","everyone","to"
125000,"on","see","to","like","you","would"
125000,"the","see","to","like","you","would"
123711,"but","why","know","not","do","i"
123595,"is","what","know","not","do","i"
122807,"are","you","if","know","me","let"
122807,"want","you","if","know","me","let"
122807,"what","know","not","do","i","but"
122448,"and","ago","years","of","couple","a"
122448,"be","to","going","not","are","you"
121951,"there","be","to","going","you","are"
121951,"airport","the","to","way","my","on"
121951,"them","see","to","love","would","we"
121951,"your","see","to","love","would","we"
121212,"it","of","part","a","be","to"
121212,"a","see","to","love","would","i"
121212,"gift","a","win","to","chance","a"
121212,"i","world","the","over","all","from"
121212,"the","thank","to","like","would","i"
121212,"go","to","want","not","do","really"
121212,"have","mention","the","for","you","thank"
121212,"hope","we","follow","the","for","thanks"
121212,"love","we","follow","the","for","thanks"
121212,"i","road","the","of","side","the"
121212,"day","the","of","end","the","to"
121212,"feeling","morning","the","in","up","wake"
120000,"year","the","of","end","the","by"
120000,"good","a","is","it","think","i"
119402,"is","what","idea","no","have","i"
119402,"to","what","idea","no","have","i"
119047,"how","know","not","do","i","and"
119047,"if","know","not","do","i","and"
119047,"it","hear","to","wait","not","ca"
119047,"work","to","have","not","did","i"
118421,"love","i","follow","the","for","thanks"
117647,"been","have","i","like","feel","i"
117647,"not","have","i","like","feel","i"
117647,"say","to","going","just","am","i"
117647,"going","was","i","like","felt","i"
117647,"sept","the","of","anniversary","th","the"
117647,"titanic","the","of","anniversary","th","the"
116666,"and","night","the","of","middle","the"
116564,"the","to","forward","looking","am","i"
116465,"great","a","be","to","going","is"
116279,"car","the","of","out","get","to"
116279,"house","the","of","out","get","to"
116279,"way","the","of","out","get","to"
115789,"world","the","of","side","other","the"
115384,"but","while","a","in","once","every"
115384,"about","hear","to","love","would","i"
115384,"from","hear","to","love","would","i"
