"freq","word5","word4","word3","word2","word1"
97560,"people","of","number","large","a"
97560,"come","to","time","long","a"
97560,"closet","the","of","out","came"
97560,"things","of","lot","a","do"
97560,"for","out","came","who","everyone"
97560,"th","the","of","half","first"
97560,"twentieth","the","of","half","first"
97560,"year","the","of","half","first"
97560,"for","and","follow","the","for"
97560,"the","being","time","the","for"
97560,"it","with","problem","a","have"
97560,"do","to","ability","the","have"
97560,"i","well","are","you","hope"
97560,"a","been","ever","have","i"
97560,"have","i","what","know","i"
97560,"time","the","at","was","i"
97560,"i","sure","not","was","i"
97560,"bit","a","be","would","i"
97560,"good","a","be","would","i"
97560,"completed","be","to","expected","is"
97560,"your","of","name","the","is"
97560,"a","as","same","the","is"
97560,"place","my","not","is","it"
97560,"thing","same","the","is","it"
97560,"fun","of","lot","a","like"
97560,"work","of","lot","a","like"
97560,"a","and","year","the","of"
97560,"i","and","year","the","of"
97560,"it","and","year","the","of"
97560,"the","of","basis","the","on"
97560,"to","home","way","the","on"
97560,"my","see","to","excited","so"
97560,"more","been","have","would","that"
97560,"that","reason","no","is","there"
97560,"why","reason","no","is","there"
97560,"here","on","you","see","to"
97560,"job","a","find","to","trying"
97560,"way","a","find","to","trying"
97315,"do","to","going","was","i"
97297,"how","care","not","do","i"
97222,"going","am","i","now","and"
97222,"not","is","it","said","he"
97222,"a","is","it","guess","i"
97222,"time","is","it","guess","i"
97222,"i","too","you","love","i"
97222,"could","i","if","know","not"
97222,"have","i","if","know","not"
97222,"would","i","if","know","not"
97087,"most","the","of","one","in"
97087,"something","with","up","come","to"
97087,"the","with","up","come","to"
96774,"the","to","day","is","mother"
96774,"something","do","to","going","are"
96774,"the","do","to","going","are"
96774,"your","to","forward","looking","are"
96774,"day","the","of","most","for"
96774,"season","the","of","most","for"
96774,"the","know","i","know","i"
96774,"will","i","know","me","let"
96774,"am","i","if","sure","not"
96774,"should","i","if","sure","not"
96774,"was","i","if","sure","not"
96774,"things","many","the","of","one"
96774,"i","same","the","do","to"
96774,"for","time","first","the","was"
96774,"about","think","you","did","what"
96551,"back","get","to","need","i"
96385,"about","just","not","is","it"
96385,"the","just","not","is","it"
96385,"thank","to","like","would","we"
96256,"be","to","have","to","going"
96153,"it","seen","not","have","i"
96153,"of","more","bit","little","a"
96153,"had","not","have","i","and"
96153,"any","had","never","have","i"
96153,"have","not","did","he","said"
96153,"get","to","going","was","she"
96153,"things","favorite","my","of","some"
96153,"is","that","one","only","the"
96153,"are","you","what","see","to"
96153,"you","day","the","is","today"
96153,"i","that","it","is","why"
96153,"our","of","one","are","you"
96114,"important","most","the","of","one"
96045,"my","of","top","the","at"
96000,"fan","a","not","am","i"
96000,"are","who","you","of","those"
95890,"you","what","is","that","and"
95890,"u","when","know","me","let"
95890,"it","mean","not","does","that"
95890,"am","i","time","same","the"
95890,"was","i","time","same","the"
95808,"go","to","about","am","i"
95744,"the","place","first","the","in"
95709,"it","what","know","not","do"
95652,"to","what","idea","no","have"
95238,"mood","the","in","am","i"
95238,"be","will","i","think","i"
95238,"the","get","not","did","i"
95238,"and","time","to","time","from"
95238,"get","to","ready","am","i"
95238,"could","i","as","far","as"
95238,"get","to","time","was","it"
95238,"in","best","the","of","some"
95238,"hurt","not","does","it","but"
95238,"matter","not","does","it","but"
95238,"seem","not","does","it","but"
95238,"why","is","that","guess","i"
95238,"we","not","do","we","if"
95238,"lot","a","also","is","there"
95238,"is","what","out","figure","to"
95238,"get","to","trying","are","we"
95238,"be","to","going","were","we"
95238,"have","to","going","were","we"
95238,"it","and","time","long","a"
95238,"eye","the","as","far","as"
95238,"had","i","if","me","asked"
95238,"wanted","i","if","me","asked"
95238,"i","that","fact","the","by"
95238,"have","i","and","me","for"
95238,"will","i","and","me","for"
95238,"back","go","to","had","i"
95238,"go","to","have","you","if"
95238,"to","have","i","what","is"
95238,"end","the","be","will","it"
95238,"most","the","be","will","it"
95238,"what","hear","to","wait","not"
95238,"think","not","do","i","now"
95238,"get","not","do","you","so"
95238,"miss","not","do","you","so"
95238,"and","support","your","for","thanks"
95238,"of","support","your","for","thanks"
95238,"man","a","of","life","the"
95238,"by","mean","you","do","what"
95238,"i","mean","you","do","what"
95238,"get","to","takes","it","what"
95238,"make","to","takes","it","what"
95238,"hot","so","it","is","why"
95238,"much","so","it","is","why"
95238,"is","do","to","have","will"
95238,"some","do","to","have","will"
95238,"through","go","to","have","you"
95063,"see","to","like","would","i"
94936,"a","not","is","it","but"
94736,"most","the","of","one","and"
94594,"happy","so","am","i","and"
94594,"i","too","you","miss","i"
94594,"have","not","do","they","if"
94594,"want","not","do","they","if"
94488,"there","was","i","wish","i"
94409,"i","follow","the","for","thanks"
94339,"going","not","am","i","and"
94339,"the","that","know","i","and"
94339,"a","of","start","the","at"
94339,"and","then","and","now","every"
94339,"myself","of","proud","am","i"
94339,"it","make","to","want","i"
94339,"hear","to","great","is","it"
94339,"way","the","of","out","it"
94339,"feel","i","how","is","that"
94339,"the","see","to","want","you"
94202,"sleep","to","back","go","to"
94117,"it","believe","not","do","i"
94117,"good","very","a","is","it"
94117,"a","not","is","it","that"
94117,"the","not","is","it","that"
94017,"time","the","of","lot","a"
94017,"the","see","can","you","as"
94017,"get","to","how","out","figure"
93750,"stop","not","does","that","but"
93750,"i","what","know","not","did"
93750,"am","i","things","the","of"
93750,"ve","i","things","the","of"
93750,"town","of","edge","the","on"
93750,"not","am","i","know","you"
93457,"in","be","to","want","you"
93023,"and","days","few","a","for"
93023,"a","have","i","know","i"
93023,"i","you","meet","to","nice"
93023,"a","be","will","it","but"
93023,"interested","are","who","those","for"
93023,"not","are","who","those","for"
93023,"with","time","good","a","had"
93023,"most","the","be","to","has"
93023,"worst","the","be","to","has"
93023,"getting","time","hard","a","have"
93023,"be","to","able","am","i"
93023,"do","to","able","am","i"
93023,"again","it","do","can","i"
93023,"all","you","of","front","in"
93023,"the","quarter","fourth","the","in"
93023,"not","have","who","you","of"
93023,"administration","is","obama","barack","president"
93023,"going","not","am","i","so"
93023,"coming","for","all","you","thank"
93023,"following","for","all","you","thank"
93023,"participating","for","all","you","thank"
93023,"and","months","few","last","the"
93023,"brain","the","of","part","the"
93023,"that","reason","a","is","there"
93023,"out","it","make","can","you"
93023,"hope","i","much","so","you"
92857,"things","many","so","are","there"
92783,"am","i","what","is","this"
92715,"get","not","do","just","i"
92592,"know","not","do","you","and"
92592,"have","not","did","i","because"
92592,"not","still","am","i","but"
92592,"be","will","i","guess","i"
92592,"a","thinking","been","have","i"
92592,"going","am","i","what","know"
92592,"fair","is","it","think","not"
92592,"the","is","it","think","not"
92592,"before","do","to","much","so"
92592,"here","not","are","you","that"
92592,"is","what","out","find","to"
92592,"it","what","out","find","to"
92592,"you","there","you","see","to"
92592,"a","of","exception","the","with"
92485,"get","to","way","best","the"
92409,"is","what","know","not","do"
92369,"you","know","not","did","i"
92307,"and","ago","weeks","few","a"
92307,"twisted","it","get","not","do"
92307,"a","with","love","in","fall"
92307,"for","on","working","been","have"
92307,"this","on","working","been","have"
92307,"you","that","sure","am","i"
92307,"as","way","same","the","in"
92307,"good","a","not","was","it"
92307,"work","of","lot","a","was"
92198,"me","for","time","is","it"
92150,"want","not","do","i","and"
92105,"work","to","way","my","on"
91954,"you","think","not","did","i"
91836,"best","the","be","to","going"
91836,"the","to","day","mothers","happy"
91703,"hear","to","wait","not","ca"
91666,"the","see","not","do","i"
91463,"seeing","to","forward","look","i"
91397,"where","idea","no","have","i"
91370,"coming","for","much","so","thanks"
91277,"know","not","do","you","if"
90994,"why","know","not","do","i"
90909,"i","hand","other","the","on"
90909,"like","not","do","i","that"
90909,"you","that","know","you","did"
90909,"guys","you","see","to","wait"
90909,"on","you","see","to","wait"
90909,"happy","a","get","i","can"
90909,"post","this","of","end","the"
90909,"being","of","process","the","in"
90909,"need","i","all","is","that"
90909,"middle","the","in","are","we"
90909,"tomorrow","you","see","will","i"
90909,"a","is","it","that","is"
90909,"not","is","it","that","is"
90909,"get","to","great","was","it"
90909,"new","the","all","for","thanks"
90909,"go","to","had","i","and"
90909,"about","a","give","not","do"
90909,"without","same","the","not","is"
90909,"airport","the","to","way","my"
90909,"work","to","have","i","that"
90909,"would","i","thing","only","the"
90909,"good","of","lots","are","there"
90909,"i","to","forward","look","to"
90909,"know","to","want","i","what"
90909,"say","to","want","i","what"
90909,"at","be","could","i","wish"
90909,"that","do","to","want","you"
90909,"my","of","part","big","a"
90909,"could","i","sure","not","am"
90909,"have","to","likely","more","are"
90909,"i","way","same","the","feel"
90909,"those","of","one","was","he"
90909,"know","you","of","many","how"
90909,"it","find","not","could","i"
90909,"a","to","been","have","i"
90909,"your","to","been","have","i"
90909,"am","i","it","love","i"
90909,"will","i","it","love","i"
90909,"i","way","good","a","in"
90909,"bit","a","be","can","it"
90909,"your","of","most","the","make"
90909,"too","get","to","want","not"
90909,"up","get","to","want","not"
90909,"i","another","or","way","one"
90909,"case","the","be","to","seems"
90909,"time","only","the","is","that"
90909,"have","you","that","fact","the"
90909,"season","the","of","spirit","the"
90909,"world","the","of","state","the"
90909,"do","to","going","were","they"
90909,"family","with","time","spend","to"
90909,"my","with","time","spend","to"
90909,"them","with","time","spend","to"
90909,"hear","to","wanted","i","what"
90909,"worry","to","have","not","will"
90909,"lovely","a","have","all","you"
90534,"be","could","i","wish","i"
90379,"have","not","do","i","but"
90277,"a","be","to","going","am"
90225,"end","the","of","beginning","the"
90163,"see","to","easy","is","it"
90163,"of","states","united","the","of"
90090,"it","on","working","am","i"
90090,"a","been","have","would","it"
90000,"day","good","a","was","it"
89887,"a","need","not","do","i"
89887,"that","you","tell","will","i"
89887,"and","round","first","the","in"
89887,"like","of","kind","is","it"
89743,"had","i","end","the","in"
89622,"follow","to","forget","not","do"
89552,"in","be","to","need","i"
89552,"am","i","life","my","of"
89552,"i","you","from","hear","to"
89285,"things","those","of","one","is"
89285,"remember","to","important","is","it"
89285,"start","to","way","good","a"
89285,"moon","the","to","trip","a"
89285,"season","the","for","wait","cannot"
89285,"to","us","of","all","for"
89285,"again","you","see","to","great"
89285,"today","you","see","to","great"
89285,"i","favorites","my","of","one"
89285,"like","we","what","is","that"
89285,"will","we","what","is","that"
89285,"a","be","to","have","will"
